test_year,division_name,label,rate,group,dif,max_rate,rank
2023,Charlottesville City,Disadvantaged,0.32831494636706154,Economic Status,0.4725374199706584,0.80085236633772,1
2023,Charlottesville City,Non Disadvantaged,0.80085236633772,Economic Status,0.4725374199706584,0.80085236633772,1
2023,Scott County,Black,0.31165304269376726,Race,0.46677767505560597,0.7784307177493732,2
2023,Scott County,White,0.7784307177493732,Race,0.46677767505560597,0.7784307177493732,2
2021,Fairfax County,Disadvantaged,0.2667011295555907,Economic Status,0.45791259602895934,0.7246137255845501,4
2021,Fairfax County,Non Disadvantaged,0.7246137255845501,Economic Status,0.45791259602895934,0.7246137255845501,4
2023,Richmond City,Black,0.3149555563689082,Race,0.4576921296322601,0.7726476860011683,3
2023,Richmond City,White,0.7726476860011683,Race,0.4576921296322601,0.7726476860011683,3
2024,Richmond City,Black,0.3543067383223367,Race,0.4554960615949052,0.8098027999172419,2
2024,Richmond City,White,0.8098027999172419,Race,0.4554960615949052,0.8098027999172419,2
2025,Albemarle County,Black,0.4088201151820211,Race,0.454640955067907,0.8634610702499281,3
2025,Albemarle County,White,0.8634610702499281,Race,0.454640955067907,0.8634610702499281,3
2024,Charlottesville City,Disadvantaged,0.35110190242618367,Economic Status,0.45229688192087714,0.8033987843470608,1
2024,Charlottesville City,Non Disadvantaged,0.8033987843470608,Economic Status,0.45229688192087714,0.8033987843470608,1
2024,Albemarle County,Black,0.3788548294545147,Race,0.4516693863234101,0.8305242157779248,3
2024,Albemarle County,White,0.8305242157779248,Race,0.4516693863234101,0.8305242157779248,3
2025,Charlottesville City,Disadvantaged,0.4146788638026307,Economic Status,0.4485907226837476,0.8632695864863783,1
2025,Charlottesville City,Non Disadvantaged,0.8632695864863783,Economic Status,0.4485907226837476,0.8632695864863783,1
2021,Lynchburg City,Black,0.14522831793488225,Race,0.44818087902229864,0.5934091969571809,2
2021,Lynchburg City,White,0.5934091969571809,Race,0.44818087902229864,0.5934091969571809,2
2022,Albemarle County,Black,0.3242137375299171,Race,0.44106740322773097,0.7652811407576481,3
2022,Albemarle County,White,0.7652811407576481,Race,0.44106740322773097,0.7652811407576481,3
2021,Arlington County,English Learner,0.3325971208566578,English Learner Status,0.4394415653731921,0.77203868622985,1
2021,Arlington County,Non English Learner,0.77203868622985,English Learner Status,0.4394415653731921,0.77203868622985,1
2023,Albemarle County,Black,0.35584457592446395,Race,0.43816436619551735,0.7940089421199813,4
2023,Albemarle County,White,0.7940089421199813,Race,0.43816436619551735,0.7940089421199813,4
2021,Loudoun County,Disadvantaged,0.3078686897072487,Economic Status,0.4313966458928079,0.7392653356000566,5
2021,Loudoun County,Non Disadvantaged,0.7392653356000566,Economic Status,0.4313966458928079,0.7392653356000566,5
2021,Richmond City,Black,0.1004157104745174,Race,0.4290162854852932,0.5294319959598106,3
2021,Richmond City,White,0.5294319959598106,Race,0.4290162854852932,0.5294319959598106,3
2021,Albemarle County,Black,0.29871943536454026,Race,0.4229852431692156,0.7217046785337559,4
2021,Albemarle County,White,0.7217046785337559,Race,0.4229852431692156,0.7217046785337559,4
2023,Albemarle County,Disadvantaged,0.39334290661023424,Economic Status,0.41635377342209595,0.8096966800323302,2
2023,Albemarle County,Non Disadvantaged,0.8096966800323302,Economic Status,0.41635377342209595,0.8096966800323302,2
2024,Albemarle County,Disadvantaged,0.4271412956194201,Economic Status,0.4139976799594947,0.8411389755789148,2
2024,Albemarle County,Non Disadvantaged,0.8411389755789148,Economic Status,0.4139976799594947,0.8411389755789148,2
2022,Henrico County,Black,0.3367595337474007,Race,0.41132694830099986,0.7480864820484006,4
2022,Henrico County,White,0.7480864820484006,Race,0.41132694830099986,0.7480864820484006,4
2019,Charlottesville City,Black,0.4657005186735396,Race,0.41120750961659086,0.8769080282901305,1
2019,Charlottesville City,White,0.8769080282901305,Race,0.41120750961659086,0.8769080282901305,1
2022,Albemarle County,Disadvantaged,0.3625487546960096,Economic Status,0.4092333780983482,0.7717821327943578,1
2022,Albemarle County,Non Disadvantaged,0.7717821327943578,Economic Status,0.4092333780983482,0.7717821327943578,1
2012,Alexandria City,Black,0.41660658235972087,Race,0.4089949594837317,0.8256015418434526,1
2012,Alexandria City,White,0.8256015418434526,Race,0.4089949594837317,0.8256015418434526,1
2021,Alexandria City,Disadvantaged,0.17968582535358082,Economic Status,0.4067942947951012,0.586480120148682,6
2021,Alexandria City,Non Disadvantaged,0.586480120148682,Economic Status,0.4067942947951012,0.586480120148682,6
2023,Lynchburg City,Black,0.30725667997212053,Race,0.4045465297064547,0.7118032096785752,5
2023,Lynchburg City,White,0.7118032096785752,Race,0.4045465297064547,0.7118032096785752,5
2022,Lynchburg City,Black,0.3103488436745917,Race,0.40380950045527986,0.7141583441298716,5
2022,Lynchburg City,White,0.7141583441298716,Race,0.40380950045527986,0.7141583441298716,5
2024,Henrico County,Black,0.4057321227692039,Race,0.40208164026756077,0.8078137630367647,4
2024,Henrico County,White,0.8078137630367647,Race,0.40208164026756077,0.8078137630367647,4
2014,Franklin City,Black,0.3801514538073755,Race,0.401586214145487,0.7817376679528625,1
2014,Franklin City,White,0.7817376679528625,Race,0.401586214145487,0.7817376679528625,1
2021,Williamsburg-James City County,Disadvantaged,0.3531640451048165,Economic Status,0.3989316548386304,0.7520956999434469,7
2021,Williamsburg-James City County,Non Disadvantaged,0.7520956999434469,Economic Status,0.3989316548386304,0.7520956999434469,7
2021,Albemarle County,English Learner,0.26170169283619543,English Learner Status,0.39847792900166407,0.6601796218378595,2
2021,Albemarle County,Non English Learner,0.6601796218378595,English Learner Status,0.39847792900166407,0.6601796218378595,2
2022,Arlington County,Disadvantaged,0.46253768982701166,Economic Status,0.39786701982313183,0.8604047096501435,2
2022,Arlington County,Non Disadvantaged,0.8604047096501435,Economic Status,0.39786701982313183,0.8604047096501435,2
2025,Franklin City,Black,0.1837083567136228,Race,0.3974658902486758,0.5811742469622986,4
2025,Franklin City,White,0.5811742469622986,Race,0.3974658902486758,0.5811742469622986,4
2022,Charlottesville City,Disadvantaged,0.32166949922567206,Economic Status,0.3948347660595544,0.7165042652852265,3
2022,Charlottesville City,Non Disadvantaged,0.7165042652852265,Economic Status,0.3948347660595544,0.7165042652852265,3
2022,Williamsburg-James City County,Black,0.45173318123886136,Race,0.39278558255163537,0.8445187637904967,6
2022,Williamsburg-James City County,White,0.8445187637904967,Race,0.39278558255163537,0.8445187637904967,6
2025,Albemarle County,Disadvantaged,0.44624873526162234,Economic Status,0.3923080132031713,0.8385567484647937,2
2025,Albemarle County,Non Disadvantaged,0.8385567484647937,Economic Status,0.3923080132031713,0.8385567484647937,2
2021,Williamsburg-James City County,Black,0.34118517890475614,Race,0.39126042926801957,0.7324456081727757,5
2021,Williamsburg-James City County,White,0.7324456081727757,Race,0.39126042926801957,0.7324456081727757,5
2021,Henrico County,Disadvantaged,0.2230321079276571,Economic Status,0.3911633168399488,0.6141954247676059,8
2021,Henrico County,Non Disadvantaged,0.6141954247676059,Economic Status,0.3911633168399488,0.6141954247676059,8
2024,Lynchburg City,Black,0.3332084066979515,Race,0.38972043674428736,0.7229288434422388,5
2024,Lynchburg City,White,0.7229288434422388,Race,0.38972043674428736,0.7229288434422388,5
2023,Henrico County,Black,0.4037772330442785,Race,0.386867750758657,0.7906449838029355,6
2023,Henrico County,White,0.7906449838029355,Race,0.386867750758657,0.7906449838029355,6
2023,Richmond County,Black,0.3201473790835094,Race,0.385663191013016,0.7058105700965254,7
2023,Richmond County,White,0.7058105700965254,Race,0.385663191013016,0.7058105700965254,7
2021,Fairfax County,English Learner,0.3182631229233814,English Learner Status,0.3846819488810574,0.7029450718044388,3
2021,Fairfax County,Non English Learner,0.7029450718044388,English Learner Status,0.3846819488810574,0.7029450718044388,3
2012,Franklin City,Black,0.3685543148898609,Race,0.3840172905093068,0.7525716053991677,2
2012,Franklin City,White,0.7525716053991677,Race,0.3840172905093068,0.7525716053991677,2
2023,Franklin City,Black,0.14424882984553253,Race,0.38250602112107035,0.5267548509666029,8
2023,Franklin City,White,0.5267548509666029,Race,0.38250602112107035,0.5267548509666029,8
2021,Virginia Beach City,Black,0.3723787673056224,Race,0.38195691899351564,0.754335686299138,6
2021,Virginia Beach City,White,0.754335686299138,Race,0.38195691899351564,0.754335686299138,6
2022,Franklin City,Black,0.24310313930276511,Race,0.38175738916519203,0.6248605284679571,7
2022,Franklin City,White,0.6248605284679571,Race,0.38175738916519203,0.6248605284679571,7
2021,Chesterfield County,Black,0.2536728429609347,Race,0.38004271540430484,0.6337155583652395,7
2021,Chesterfield County,White,0.6337155583652395,Race,0.38004271540430484,0.6337155583652395,7
2024,Petersburg City,Black,0.25544516185493316,Race,0.37958954727034455,0.6350347091252777,6
2024,Petersburg City,White,0.6350347091252777,Race,0.37958954727034455,0.6350347091252777,6
2025,Henrico County,Black,0.43237665897350913,Race,0.37808463378569696,0.8104612927592061,5
2025,Henrico County,White,0.8104612927592061,Race,0.37808463378569696,0.8104612927592061,5
2023,Fluvanna County,Black,0.34740144026090863,Race,0.3764059434046592,0.7238073836655678,9
2023,Fluvanna County,White,0.7238073836655678,Race,0.3764059434046592,0.7238073836655678,9
2023,Waynesboro City,Black,0.2430252638792631,Race,0.3759987022240859,0.619023966103349,10
2023,Waynesboro City,White,0.619023966103349,Race,0.3759987022240859,0.619023966103349,10
2021,Arlington County,Black,0.4352775920942623,Race,0.37473159123654065,0.810009183330803,8
2021,Arlington County,White,0.810009183330803,Race,0.37473159123654065,0.810009183330803,8
2018,Charlottesville City,Black,0.4750348225524263,Race,0.37467433608355444,0.8497091586359807,1
2018,Charlottesville City,White,0.8497091586359807,Race,0.37467433608355444,0.8497091586359807,1
2021,Henrico County,Black,0.19178713928125157,Race,0.3713635854034719,0.5631507246847235,9
2021,Henrico County,White,0.5631507246847235,Race,0.3713635854034719,0.5631507246847235,9
2025,Charlottesville City,English Learner,0.3460615181722628,English Learner Status,0.37135532483521283,0.7174168430074757,1
2025,Charlottesville City,Non English Learner,0.7174168430074757,English Learner Status,0.37135532483521283,0.7174168430074757,1
2013,Franklin City,Black,0.35829167134401824,Race,0.36998476287261267,0.7282764342166309,1
2013,Franklin City,White,0.7282764342166309,Race,0.36998476287261267,0.7282764342166309,1
2021,Alexandria City,Black,0.24620791840316789,Race,0.3699411634359614,0.6161490818391293,10
2021,Alexandria City,White,0.6161490818391293,Race,0.3699411634359614,0.6161490818391293,10
2022,Arlington County,English Learner,0.470119241632856,English Learner Status,0.3692060275020227,0.8393252691348787,1
2022,Arlington County,Non English Learner,0.8393252691348787,English Learner Status,0.3692060275020227,0.8393252691348787,1
2025,Lynchburg City,Black,0.35712861388818384,Race,0.36835481142564397,0.7254834253138278,6
2025,Lynchburg City,White,0.7254834253138278,Race,0.36835481142564397,0.7254834253138278,6
2022,Petersburg City,Black,0.23620592728811404,Race,0.36646647886813943,0.6026724061562535,8
2022,Petersburg City,White,0.6026724061562535,Race,0.36646647886813943,0.6026724061562535,8
2022,Henrico County,Disadvantaged,0.38016736801386847,Economic Status,0.36556606962616917,0.7457334376400376,4
2022,Henrico County,Non Disadvantaged,0.7457334376400376,Economic Status,0.36556606962616917,0.7457334376400376,4
2012,Lynchburg City,Black,0.39674584752213354,Race,0.3654825597453368,0.7622284072674703,3
2012,Lynchburg City,White,0.7622284072674703,Race,0.3654825597453368,0.7622284072674703,3
2018,Albemarle County,Disadvantaged,0.5119165750092833,Economic Status,0.36358291101365403,0.8754994860229374,1
2018,Albemarle County,Non Disadvantaged,0.8754994860229374,Economic Status,0.36358291101365403,0.8754994860229374,1
2021,Lynchburg City,Disadvantaged,0.18171002393140032,Economic Status,0.3634508892121814,0.5451609131435817,9
2021,Lynchburg City,Non Disadvantaged,0.5451609131435817,Economic Status,0.3634508892121814,0.5451609131435817,9
2021,King William County,Black,0.18001526692488892,Race,0.3626335521818217,0.5426488191067106,11
2021,King William County,White,0.5426488191067106,Race,0.3626335521818217,0.5426488191067106,11
2022,Norfolk City,Black,0.3230327232360232,Race,0.36230153965248807,0.6853342628885113,9
2022,Norfolk City,White,0.6853342628885113,Race,0.36230153965248807,0.6853342628885113,9
2022,Fairfax County,Disadvantaged,0.4648361430461117,Economic Status,0.362183299839874,0.8270194428859857,5
2022,Fairfax County,Non Disadvantaged,0.8270194428859857,Economic Status,0.362183299839874,0.8270194428859857,5
2022,Alexandria City,Black,0.3803253078392067,Race,0.36197105863810064,0.7422963664773073,10
2022,Alexandria City,White,0.7422963664773073,Race,0.36197105863810064,0.7422963664773073,10
2022,Roanoke City,Black,0.2862573152859219,Race,0.3613293563054335,0.6475866715913554,11
2022,Roanoke City,White,0.6475866715913554,Race,0.3613293563054335,0.6475866715913554,11
2022,Albemarle County,English Learner,0.33422973482141966,English Learner Status,0.360003261184666,0.6942329960060857,2
2022,Albemarle County,Non English Learner,0.6942329960060857,English Learner Status,0.360003261184666,0.6942329960060857,2
2021,Montgomery County,Disadvantaged,0.34119862093423087,Economic Status,0.3593946433465783,0.7005932642808091,10
2021,Montgomery County,Non Disadvantaged,0.7005932642808091,Economic Status,0.3593946433465783,0.7005932642808091,10
2023,Williamsburg-James City County,Black,0.49248691928190746,Race,0.3591575313963248,0.8516444506782322,11
2023,Williamsburg-James City County,White,0.8516444506782322,Race,0.3591575313963248,0.8516444506782322,11
2022,Waynesboro City,Black,0.2279727975820467,Race,0.35646207618241776,0.5844348737644645,12
2022,Waynesboro City,White,0.5844348737644645,Race,0.35646207618241776,0.5844348737644645,12
2022,Arlington County,Black,0.5366927503905068,Race,0.35601960791423737,0.8927123583047442,13
2022,Arlington County,White,0.8927123583047442,Race,0.35601960791423737,0.8927123583047442,13
2021,Isle of Wight County,Black,0.3620849354688177,Race,0.353421161821863,0.7155060972906807,12
2021,Isle of Wight County,White,0.7155060972906807,Race,0.353421161821863,0.7155060972906807,12
2023,Norfolk City,Black,0.3826585888045248,Race,0.35314397203702547,0.7358025608415503,12
2023,Norfolk City,White,0.7358025608415503,Race,0.35314397203702547,0.7358025608415503,12
2023,Roanoke City,Black,0.3282576953598153,Race,0.3528436914941181,0.6811013868539334,13
2023,Roanoke City,White,0.6811013868539334,Race,0.3528436914941181,0.6811013868539334,13
2021,Roanoke City,Black,0.21876021841108673,Race,0.3520798529844892,0.5708400713955759,13
2021,Roanoke City,White,0.5708400713955759,Race,0.3520798529844892,0.5708400713955759,13
2021,Goochland County,Disadvantaged,0.3473223447867855,Economic Status,0.35188753158283204,0.6992098763696175,11
2021,Goochland County,Non Disadvantaged,0.6992098763696175,Economic Status,0.35188753158283204,0.6992098763696175,11
2012,Albemarle County,Black,0.42074998143890446,Race,0.3515956501013991,0.7723456315403036,4
2012,Albemarle County,White,0.7723456315403036,Race,0.3515956501013991,0.7723456315403036,4
2025,Albemarle County,English Learner,0.4286741705145968,English Learner Status,0.35125794987094805,0.7799321203855448,2
2025,Albemarle County,Non English Learner,0.7799321203855448,English Learner Status,0.35125794987094805,0.7799321203855448,2
2021,VA Overall,Black,0.28054336954836967,Race,0.3498565783787394,0.6303999479271091,14
2021,VA Overall,White,0.6303999479271091,Race,0.3498565783787394,0.6303999479271091,14
2024,Franklin City,Black,0.17903478855446717,Race,0.34943007626541556,0.5284648648198828,7
2024,Franklin City,White,0.5284648648198828,Race,0.34943007626541556,0.5284648648198828,7
2012,Lynchburg City,Disadvantaged,0.435794448678941,Economic Status,0.348309449882526,0.784103898561467,1
2012,Lynchburg City,Non Disadvantaged,0.784103898561467,Economic Status,0.348309449882526,0.784103898561467,1
2021,Norfolk City,Black,0.12833728906388514,Race,0.3480494556706066,0.4763867447344917,15
2021,Norfolk City,White,0.4763867447344917,Race,0.3480494556706066,0.4763867447344917,15
2022,Chesterfield County,Black,0.38588696900651015,Race,0.34714320709927843,0.7330301761057886,14
2022,Chesterfield County,White,0.7330301761057886,Race,0.34714320709927843,0.7330301761057886,14
2022,Surry County,Black,0.3837439591322723,Race,0.3470015867893079,0.7307455459215803,15
2022,Surry County,White,0.7307455459215803,Race,0.3470015867893079,0.7307455459215803,15
2021,West Point,Disadvantaged,0.46319642297636887,Economic Status,0.34669781020855395,0.8098942331849228,12
2021,West Point,Non Disadvantaged,0.8098942331849228,Economic Status,0.34669781020855395,0.8098942331849228,12
2021,Surry County,Disadvantaged,0.25228723859682717,Economic Status,0.3463953549213105,0.5986825935181377,13
2021,Surry County,Non Disadvantaged,0.5986825935181377,Economic Status,0.3463953549213105,0.5986825935181377,13
2021,Southampton County,Black,0.2546007494332643,Race,0.34562381713477897,0.6002245665680432,16
2021,Southampton County,White,0.6002245665680432,Race,0.34562381713477897,0.6002245665680432,16
2024,Scott County,Black,0.4676849200633971,Race,0.34545104085234135,0.8131359609157385,8
2024,Scott County,White,0.8131359609157385,Race,0.34545104085234135,0.8131359609157385,8
2022,Loudoun County,Disadvantaged,0.46638327498960747,Economic Status,0.3447927454290434,0.8111760204186509,6
2022,Loudoun County,Non Disadvantaged,0.8111760204186509,Economic Status,0.3447927454290434,0.8111760204186509,6
2021,Winchester City,Black,0.2611523318415919,Race,0.3446329795154889,0.6057853113570808,17
2021,Winchester City,White,0.6057853113570808,Race,0.3446329795154889,0.6057853113570808,17
2012,Albemarle County,Disadvantaged,0.4566457640442099,Economic Status,0.3441727841175997,0.8008185481618096,2
2012,Albemarle County,Non Disadvantaged,0.8008185481618096,Economic Status,0.3441727841175997,0.8008185481618096,2
2021,Chesterfield County,Disadvantaged,0.1623677703577536,Economic Status,0.34377064344183494,0.5061384137995886,14
2021,Chesterfield County,Non Disadvantaged,0.5061384137995886,Economic Status,0.34377064344183494,0.5061384137995886,14
2019,Charlottesville City,Disadvantaged,0.5117836215328656,Economic Status,0.34282931533986893,0.8546129368727345,1
2019,Charlottesville City,Non Disadvantaged,0.8546129368727345,Economic Status,0.34282931533986893,0.8546129368727345,1
2012,Alexandria City,Disadvantaged,0.4160248414124736,Economic Status,0.3426325159492393,0.7586573573617129,3
2012,Alexandria City,Non Disadvantaged,0.7586573573617129,Economic Status,0.3426325159492393,0.7586573573617129,3
2018,Charlottesville City,Disadvantaged,0.5401064773325772,Economic Status,0.3411683242287079,0.8812748015612851,2
2018,Charlottesville City,Non Disadvantaged,0.8812748015612851,Economic Status,0.3411683242287079,0.8812748015612851,2
2021,Staunton City,Black,0.2555203150047299,Race,0.3410831631431582,0.59660347814788806,18
2021,Staunton City,White,0.59660347814788806,Race,0.3410831631431582,0.59660347814788806,18
2023,Fairfax County,Disadvantaged,0.4912614180794512,Economic Status,0.34011488509700133,0.8313763031764525,3
2023,Fairfax County,Non Disadvantaged,0.8313763031764525,Economic Status,0.34011488509700133,0.8313763031764525,3
2017,Charlottesville City,Black,0.5530743019372477,Race,0.33999464500128806,0.8930689469385358,1
2017,Charlottesville City,White,0.8930689469385358,Race,0.33999464500128806,0.8930689469385358,1
2014,Lynchburg City,Black,0.3911256876743322,Race,0.33991393940196213,0.7310396270762943,2
2014,Lynchburg City,White,0.7310396270762943,Race,0.33991393940196213,0.7310396270762943,2
2021,Northampton County,Black,0.16358555614883347,Race,0.33893199210377983,0.5025175482526133,19
2021,Northampton County,White,0.5025175482526133,Race,0.33893199210377983,0.5025175482526133,19
2023,Loudoun County,Disadvantaged,0.4885302112322496,Economic Status,0.33826696643677134,0.8267971776690209,4
2023,Loudoun County,Non Disadvantaged,0.8267971776690209,Economic Status,0.33826696643677134,0.8267971776690209,4
2021,Chesapeake City,Black,0.3704964056485457,Race,0.33591377941806144,0.7064101850666071,20
2021,Chesapeake City,White,0.7064101850666071,Race,0.33591377941806144,0.7064101850666071,20
2022,Alexandria City,Disadvantaged,0.33469102035915654,Economic Status,0.33544431305300004,0.6701353334121566,7
2022,Alexandria City,Non Disadvantaged,0.6701353334121566,Economic Status,0.33544431305300004,0.6701353334121566,7
2022,Newport News City,Black,0.3207098042896103,Race,0.33525750510733493,0.6559673093969453,16
2022,Newport News City,White,0.6559673093969453,Race,0.33525750510733493,0.6559673093969453,16
2021,Warren County,Black,0.2057356633227731,Race,0.33520770484404255,0.5409433681668157,21
2021,Warren County,White,0.5409433681668157,Race,0.33520770484404255,0.5409433681668157,21
2022,Fairfax County,English Learner,0.49430381603330786,English Learner Status,0.33462075947474434,0.8289245755080522,3
2022,Fairfax County,Non English Learner,0.8289245755080522,English Learner Status,0.33462075947474434,0.8289245755080522,3
2024,Fairfax County,Disadvantaged,0.4975210662286794,Economic Status,0.33399534470132297,0.8315164109300024,3
2024,Fairfax County,Non Disadvantaged,0.8315164109300024,Economic Status,0.33399534470132297,0.8315164109300024,3
2021,Hanover County,Black,0.4587028331007459,Race,0.33371926504576943,0.7924220981465153,22
2021,Hanover County,White,0.7924220981465153,Race,0.33371926504576943,0.7924220981465153,22
2013,Charlottesville City,Black,0.5577328850763519,Race,0.33306396186888476,0.8907968469452366,2
2013,Charlottesville City,White,0.8907968469452366,Race,0.33306396186888476,0.8907968469452366,2
2021,Appomattox County,Black,0.2473210414390224,Race,0.33215121067794756,0.57947225211697,23
2021,Appomattox County,White,0.57947225211697,Race,0.33215121067794756,0.57947225211697,23
2024,Norfolk City,Black,0.4110051018829301,Race,0.3320229424101378,0.7430280442930679,9
2024,Norfolk City,White,0.7430280442930679,Race,0.3320229424101378,0.7430280442930679,9
2024,Fairfax County,English Learner,0.5036382451381579,English Learner Status,0.33197706519941794,0.8356153103375759,1
2024,Fairfax County,Non English Learner,0.8356153103375759,English Learner Status,0.33197706519941794,0.8356153103375759,1
2024,Williamsburg-James City County,Black,0.5271971017556386,Race,0.33135278830308623,0.8585498900587248,10
2024,Williamsburg-James City County,White,0.8585498900587248,Race,0.33135278830308623,0.8585498900587248,10
2024,Albemarle County,English Learner,0.42445140856195934,English Learner Status,0.33085929168948175,0.7553107002514411,2
2024,Albemarle County,Non English Learner,0.7553107002514411,English Learner Status,0.33085929168948175,0.7553107002514411,2
2013,Albemarle County,Disadvantaged,0.4786904444419013,Economic Status,0.3306493788124503,0.8093398232543516,1
2013,Albemarle County,Non Disadvantaged,0.8093398232543516,Economic Status,0.3306493788124503,0.8093398232543516,1
2021,Grayson County,Black,0.3528856239558312,Race,0.33024768386113407,0.6831333078169652,24
2021,Grayson County,White,0.6831333078169652,Race,0.33024768386113407,0.6831333078169652,24
2023,Alexandria City,Black,0.4449958472427491,Race,0.33007193067708085,0.77506777791983,14
2023,Alexandria City,White,0.77506777791983,Race,0.33007193067708085,0.77506777791983,14
2021,Norton City,Black,0.33477732456032405,Race,0.33005996433788864,0.6648372888982127,25
2021,Norton City,White,0.6648372888982127,Race,0.33005996433788864,0.6648372888982127,25
2021,West Point,Black,0.36049619133343225,Race,0.33003813635108614,0.6905343276845184,26
2021,West Point,White,0.6905343276845184,Race,0.33003813635108614,0.6905343276845184,26
2021,Washington County,Black,0.33195446723786204,Race,0.3299400682340351,0.6618945354718971,27
2021,Washington County,White,0.6618945354718971,Race,0.3299400682340351,0.6618945354718971,27
2013,Franklin City,Disadvantaged,0.3644024328058584,Economic Status,0.32975680883633374,0.6941592416421921,2
2013,Franklin City,Non Disadvantaged,0.6941592416421921,Economic Status,0.32975680883633374,0.6941592416421921,2
2021,Scott County,Black,0.3270661056964103,Race,0.32967247004370487,0.6567385757401152,28
2021,Scott County,White,0.6567385757401152,Race,0.32967247004370487,0.6567385757401152,28
2021,Goochland County,Black,0.32536357422309004,Race,0.3295611747713598,0.6549247489944499,29
2021,Goochland County,White,0.6549247489944499,Race,0.3295611747713598,0.6549247489944499,29
2014,Lynchburg City,Disadvantaged,0.4335193785835055,Economic Status,0.32916322074511356,0.762682599328619,1
2014,Lynchburg City,Non Disadvantaged,0.762682599328619,Economic Status,0.32916322074511356,0.762682599328619,1
2021,Wythe County,Black,0.31827390110816267,Race,0.32899519624704787,0.6472690973552105,30
2021,Wythe County,White,0.6472690973552105,Race,0.32899519624704787,0.6472690973552105,30
2024,Loudoun County,Disadvantaged,0.5246807101287446,Economic Status,0.3289507064228533,0.8536314165515979,4
2024,Loudoun County,Non Disadvantaged,0.8536314165515979,Economic Status,0.3289507064228533,0.8536314165515979,4
2016,Albemarle County,Disadvantaged,0.5381340253973236,Economic Status,0.3288628141620933,0.8669968395594169,1
2016,Albemarle County,Non Disadvantaged,0.8669968395594169,Economic Status,0.3288628141620933,0.8669968395594169,1
2021,Powhatan County,Black,0.3164523805376625,Race,0.32882267089016387,0.6452750514278264,31
2021,Powhatan County,White,0.6452750514278264,Race,0.32882267089016387,0.6452750514278264,31
2021,Fredericksburg City,Black,0.1951102689231597,Race,0.32840482079997296,0.5235150897231327,32
2021,Fredericksburg City,White,0.5235150897231327,Race,0.32840482079997296,0.5235150897231327,32
2021,Tazewell County,Black,0.3108995100999619,Race,0.3282268830262263,0.6391263931261882,33
2021,Tazewell County,White,0.6391263931261882,Race,0.3282268830262263,0.6391263931261882,33
2012,Salem City,Black,0.4581046025123252,Race,0.32806101450876346,0.7861656170210887,5
2012,Salem City,White,0.7861656170210887,Race,0.32806101450876346,0.7861656170210887,5
2021,Northumberland County,Black,0.3102077286207727,Race,0.32791624007527753,0.6381239686960503,34
2021,Northumberland County,White,0.6381239686960503,Race,0.32791624007527753,0.6381239686960503,34
2018,Richmond City,Black,0.47962540898704575,Race,0.3273787432266153,0.8070041522136611,2
2018,Richmond City,White,0.8070041522136611,Race,0.3273787432266153,0.8070041522136611,2
2023,Goochland County,Black,0.5141258156285838,Race,0.32712118344465313,0.841246999073237,15
2023,Goochland County,White,0.841246999073237,Race,0.32712118344465313,0.841246999073237,15
2014,Charlottesville City,Black,0.5579722650396663,Race,0.3269660759902382,0.8849383410299045,3
2014,Charlottesville City,White,0.8849383410299045,Race,0.3269660759902382,0.8849383410299045,3
2021,Culpeper County,Disadvantaged,0.30914233935457663,Economic Status,0.32686546317241877,0.6360078025269954,15
